protein_per_100g,sugar_per_100g,fat_per_100g,fiber_per_100g,calories_per_100g,sodium_per_100g,has_artificial_sweetener,has_preservatives,has_trans_fat,ingredient_risk_count,category,health_score,risk_labels
7.5,5.1,16.6,2.1,409.8,834.9,1,1,0,3,INSTANT_NOODLES_RTE,38,"ARTIFICIAL_SWEETENER,PRESERVATIVES,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
4.8,38.5,31.6,1.7,513.4,143.8,1,0,0,2,CHOCOLATES_CONFECTIONERY,28,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,LOW_FIBER,HIGH_CALORIE"
6.5,18.5,18.0,2.8,456.2,429.8,0,1,0,1,BISCUITS_COOKIES,32,"PRESERVATIVES,HIGH_CALORIE"
7.5,3.9,13.4,3.1,413.6,360.6,0,0,0,1,SNACKS,74,NONE
3.9,37.0,32.7,2.7,499.3,111.7,0,1,0,2,CHOCOLATES_CONFECTIONERY,36,"HIGH_SUGAR,HIGH_FAT,PRESERVATIVES,HIGH_CALORIE"
3.3,39.3,30.8,1.4,519.9,53.7,1,0,0,2,CHOCOLATES_CONFECTIONERY,28,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,LOW_FIBER,HIGH_CALORIE"
2.0,6.3,3.7,1.0,187.3,214.9,0,1,0,1,SAUCES_SPREADS,67,"PRESERVATIVES,LOW_FIBER"
8.8,12.0,3.1,14.3,379.7,195.9,0,0,0,0,BREAKFAST_CEREAL,85,NONE
12.9,24.5,24.6,4.9,412.3,660.4,1,1,1,4,PROTEIN_BAR,0,"HIGH_SUGAR,HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,MANY_RISKY_INGREDIENTS"
2.4,6.4,23.5,0.2,528.3,1042.0,0,1,1,4,SNACKS,0,"HIGH_FAT,TRANS_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
0.3,5.6,0.0,0.0,37.3,243.9,1,1,0,2,ENERGY_DRINKS,35,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER"
4.1,5.8,29.6,1.6,531.2,799.0,1,1,0,3,SNACKS,19,"HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
2.2,16.5,14.3,0.1,208.2,747.6,0,1,0,1,SAUCES_SPREADS,38,"PRESERVATIVES,LOW_FIBER"
6.0,6.7,16.1,2.4,494.6,556.7,0,0,0,1,SNACKS,53,HIGH_CALORIE
4.1,4.1,23.2,0.3,447.3,1344.7,0,1,0,5,INSTANT_NOODLES_RTE,25,"HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
4.5,38.0,26.6,1.3,519.0,535.7,1,0,1,3,BISCUITS_COOKIES,0,"HIGH_SUGAR,HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
2.8,29.1,10.1,3.0,406.7,515.6,0,0,0,3,BREAKFAST_CEREAL,33,"HIGH_SUGAR,MANY_RISKY_INGREDIENTS"
77.6,2.3,7.9,3.0,360.2,217.8,0,0,0,0,HEALTH_SUPPLEMENTS,88,NONE
2.5,7.5,23.7,1.6,518.3,777.8,1,0,0,5,SNACKS,20,"HIGH_FAT,ARTIFICIAL_SWEETENER,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
10.2,20.6,17.1,2.9,468.7,65.1,0,0,0,1,CHOCOLATES_CONFECTIONERY,63,"HIGH_SUGAR,HIGH_CALORIE"
4.2,9.8,18.5,1.4,464.4,532.3,0,1,1,3,SNACKS,20,"HIGH_FAT,TRANS_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
4.7,46.1,38.2,2.0,563.9,160.6,0,1,1,3,CHOCOLATES_CONFECTIONERY,11,"HIGH_SUGAR,HIGH_FAT,TRANS_FAT,PRESERVATIVES,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
83.5,3.1,7.8,5.4,363.5,248.4,0,0,0,0,HEALTH_SUPPLEMENTS,88,NONE
0.2,1.7,0.5,0.6,9.7,35.4,0,0,0,0,BEVERAGES,75,LOW_FIBER
6.8,20.3,17.5,2.6,469.3,385.1,0,0,0,3,BISCUITS_COOKIES,33,"HIGH_SUGAR,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
0.2,9.7,0.0,0.0,27.3,251.6,1,1,0,2,ENERGY_DRINKS,21,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER"
4.6,9.7,8.0,0.9,145.4,325.7,1,1,0,2,DAIRY_PRODUCTS,50,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER"
5.9,40.0,21.1,4.4,406.7,455.8,1,0,0,5,PROTEIN_BAR,6,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,MANY_RISKY_INGREDIENTS"
2.2,7.8,3.7,0.4,130.4,401.3,0,1,0,0,SAUCES_SPREADS,64,"PRESERVATIVES,LOW_FIBER"
10.8,4.3,9.5,5.4,155.2,349.2,0,0,0,0,FROZEN_FOODS,86,NONE
22.8,4.5,8.2,9.1,337.1,314.0,0,0,0,1,PROTEIN_BAR,90,NONE
0.6,7.5,0.0,0.0,43.1,212.1,1,0,0,1,ENERGY_DRINKS,42,"ARTIFICIAL_SWEETENER,LOW_FIBER"
3.7,4.9,22.4,0.1,460.6,1479.1,1,1,0,5,INSTANT_NOODLES_RTE,12,"HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
7.4,22.7,16.2,3.0,476.6,87.7,0,0,0,0,CHOCOLATES_CONFECTIONERY,65,"HIGH_SUGAR,HIGH_CALORIE"
6.0,7.0,23.2,0.9,331.1,1133.6,0,0,0,5,FROZEN_FOODS,37,"HIGH_FAT,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
4.6,33.4,11.5,3.6,437.7,566.3,1,1,1,4,BREAKFAST_CEREAL,3,"HIGH_SUGAR,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,MANY_RISKY_INGREDIENTS"
3.2,13.6,33.8,1.8,566.5,903.3,0,1,1,4,SNACKS,4,"HIGH_FAT,TRANS_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
0.6,8.0,0.9,0.3,40.7,137.3,1,0,0,0,BEVERAGES,49,"ARTIFICIAL_SWEETENER,LOW_FIBER"
5.1,6.4,21.3,0.8,468.9,1096.5,0,1,0,3,INSTANT_NOODLES_RTE,21,"HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
0.3,15.3,0.3,0.0,41.7,76.7,1,1,0,2,BEVERAGES,26,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER"
56.5,11.8,6.0,2.6,396.5,291.6,0,1,0,2,HEALTH_SUPPLEMENTS,62,PRESERVATIVES
5.1,9.5,23.4,0.9,350.3,881.4,1,1,1,3,FROZEN_FOODS,8,"HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
21.2,7.0,12.0,10.8,304.7,334.1,0,0,0,0,PROTEIN_BAR,85,NONE
2.8,14.5,17.0,0.3,226.5,878.8,0,1,0,2,SAUCES_SPREADS,38,"PRESERVATIVES,LOW_FIBER,HIGH_SODIUM"
0.1,12.6,0.3,0.0,41.5,191.0,1,0,0,2,BEVERAGES,31,"ARTIFICIAL_SWEETENER,LOW_FIBER"
3.4,10.7,25.3,0.1,302.3,985.7,1,0,1,4,FROZEN_FOODS,6,"HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
0.4,16.0,0.2,0.0,58.2,205.6,1,1,0,3,BEVERAGES,14,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
4.6,5.3,30.7,1.2,506.7,1165.1,0,1,1,3,SNACKS,2,"HIGH_FAT,TRANS_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
6.4,11.0,5.2,0.7,112.5,250.6,0,0,0,2,DAIRY_PRODUCTS,61,LOW_FIBER
11.7,35.7,16.2,4.3,438.7,511.5,1,1,0,3,PROTEIN_BAR,15,"HIGH_SUGAR,ARTIFICIAL_SWEETENER,PRESERVATIVES,MANY_RISKY_INGREDIENTS"
26.8,2.8,6.7,6.3,308.7,364.7,0,0,0,1,PROTEIN_BAR,95,NONE
0.5,10.1,0.0,0.0,52.7,212.4,1,1,0,4,ENERGY_DRINKS,12,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
8.8,5.9,15.0,3.6,370.3,720.0,0,1,0,3,INSTANT_NOODLES_RTE,59,"PRESERVATIVES,MANY_RISKY_INGREDIENTS"
0.6,1.4,0.0,0.5,10.0,31.1,0,0,0,0,BEVERAGES,75,LOW_FIBER
2.3,47.2,36.4,1.9,548.0,194.1,1,1,1,2,CHOCOLATES_CONFECTIONERY,0,"HIGH_SUGAR,HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE"
4.8,25.4,8.9,1.5,401.2,435.0,1,1,0,4,BREAKFAST_CEREAL,13,"HIGH_SUGAR,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
5.9,36.3,14.9,1.5,449.6,431.1,0,0,1,3,BREAKFAST_CEREAL,13,"HIGH_SUGAR,TRANS_FAT,LOW_FIBER,MANY_RISKY_INGREDIENTS"
0.5,11.4,0.1,0.0,41.0,147.0,1,1,0,2,BEVERAGES,26,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER"
7.6,7.3,19.8,2.0,451.3,513.9,0,0,0,1,SNACKS,53,"HIGH_FAT,HIGH_CALORIE"
2.7,36.3,12.7,1.0,402.9,593.9,0,0,0,3,BREAKFAST_CEREAL,24,"HIGH_SUGAR,LOW_FIBER,MANY_RISKY_INGREDIENTS"
4.2,20.3,17.5,0.3,198.1,384.8,1,0,0,4,DAIRY_PRODUCTS,29,"HIGH_SUGAR,ARTIFICIAL_SWEETENER,LOW_FIBER,MANY_RISKY_INGREDIENTS"
0.2,10.6,0.0,0.0,55.5,217.5,0,1,0,4,ENERGY_DRINKS,20,"PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
1.8,10.3,17.6,0.1,253.2,540.9,0,0,0,1,SAUCES_SPREADS,48,LOW_FIBER
11.4,32.6,24.1,4.0,486.6,466.6,1,1,0,4,PROTEIN_BAR,3,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
6.9,7.4,15.9,3.9,280.3,724.3,0,1,0,2,FROZEN_FOODS,52,PRESERVATIVES
6.2,4.4,19.9,3.5,475.6,478.9,0,1,0,2,SNACKS,57,"HIGH_FAT,PRESERVATIVES,HIGH_CALORIE"
0.2,10.3,0.4,0.0,60.0,119.8,0,0,0,3,BEVERAGES,32,"LOW_FIBER,MANY_RISKY_INGREDIENTS"
3.9,8.0,23.3,1.2,498.9,1253.0,0,1,0,3,INSTANT_NOODLES_RTE,17,"HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
5.8,7.7,22.3,1.4,436.6,1610.4,0,1,1,5,INSTANT_NOODLES_RTE,7,"HIGH_FAT,TRANS_FAT,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
0.5,2.4,0.0,0.0,16.6,154.5,0,0,0,0,ENERGY_DRINKS,68,LOW_FIBER
8.3,9.2,9.1,5.1,422.6,394.4,0,0,0,0,BISCUITS_COOKIES,74,NONE
0.1,14.9,0.0,0.0,45.8,305.5,0,1,0,4,ENERGY_DRINKS,25,"PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
75.6,4.2,5.3,5.5,364.0,205.8,0,0,0,0,HEALTH_SUPPLEMENTS,88,NONE
0.5,2.0,0.0,0.0,11.8,68.5,0,0,0,1,ENERGY_DRINKS,73,LOW_FIBER
6.7,4.7,11.2,2.0,233.7,631.0,0,1,0,2,FROZEN_FOODS,60,PRESERVATIVES
5.5,3.8,15.6,3.2,427.8,776.8,0,1,0,2,INSTANT_NOODLES_RTE,59,PRESERVATIVES
6.7,18.4,7.0,7.6,400.7,494.0,1,0,0,2,BREAKFAST_CEREAL,49,ARTIFICIAL_SWEETENER
0.2,0.2,0.0,0.0,15.4,112.0,0,0,0,1,ENERGY_DRINKS,73,LOW_FIBER
3.9,35.8,26.8,0.3,484.3,545.1,0,1,0,4,BISCUITS_COOKIES,2,"HIGH_SUGAR,HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
3.7,51.4,39.6,1.2,520.3,133.4,0,0,0,3,CHOCOLATES_CONFECTIONERY,19,"HIGH_SUGAR,HIGH_FAT,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
6.5,3.3,15.8,2.8,490.8,545.3,0,1,0,3,SNACKS,51,"PRESERVATIVES,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
4.1,25.5,9.6,2.8,434.9,465.9,1,0,0,2,BREAKFAST_CEREAL,27,"HIGH_SUGAR,ARTIFICIAL_SWEETENER"
1.9,0.9,0.3,0.8,19.8,92.2,0,0,0,0,BEVERAGES,75,LOW_FIBER
4.0,14.0,29.0,0.8,564.6,1099.9,0,1,1,5,SNACKS,0,"HIGH_FAT,TRANS_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
6.6,5.9,15.9,2.4,258.3,528.8,1,1,0,1,FROZEN_FOODS,47,"ARTIFICIAL_SWEETENER,PRESERVATIVES"
1.6,32.2,21.7,0.2,364.8,1059.7,1,1,0,4,SAUCES_SPREADS,0,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
39.6,7.9,10.0,1.0,369.3,242.7,0,1,0,2,HEALTH_SUPPLEMENTS,63,"PRESERVATIVES,LOW_FIBER"
6.7,3.3,15.9,3.5,491.7,543.2,0,1,0,1,SNACKS,59,"PRESERVATIVES,HIGH_CALORIE"
4.9,30.8,29.8,2.5,505.7,57.2,0,1,0,1,CHOCOLATES_CONFECTIONERY,46,"HIGH_SUGAR,HIGH_FAT,PRESERVATIVES,HIGH_CALORIE"
10.6,6.4,7.6,12.1,358.6,276.2,0,0,0,0,BREAKFAST_CEREAL,82,NONE
4.7,28.0,22.7,0.8,497.2,472.8,1,1,1,3,BISCUITS_COOKIES,0,"HIGH_SUGAR,HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
2.3,12.8,14.4,0.4,220.4,615.7,0,1,0,1,SAUCES_SPREADS,45,"PRESERVATIVES,LOW_FIBER"
4.7,52.0,30.3,0.0,528.4,66.5,1,0,0,3,CHOCOLATES_CONFECTIONERY,19,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
0.2,6.4,0.0,0.0,29.8,223.6,1,0,0,2,ENERGY_DRINKS,40,"ARTIFICIAL_SWEETENER,LOW_FIBER"
3.9,27.8,12.9,3.2,401.5,594.0,1,0,0,4,BREAKFAST_CEREAL,23,"HIGH_SUGAR,ARTIFICIAL_SWEETENER,MANY_RISKY_INGREDIENTS"
2.1,6.0,23.5,1.1,549.6,901.9,0,1,0,3,SNACKS,27,"HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
0.0,1.1,0.0,0.0,7.9,90.3,0,0,0,1,ENERGY_DRINKS,73,LOW_FIBER
4.4,7.5,6.2,0.1,167.9,359.6,0,1,0,1,SAUCES_SPREADS,58,"PRESERVATIVES,LOW_FIBER"
8.4,8.1,14.1,6.7,398.0,344.8,0,0,0,1,BISCUITS_COOKIES,72,NONE
0.2,5.0,0.0,0.0,31.2,141.9,0,1,0,1,ENERGY_DRINKS,56,"PRESERVATIVES,LOW_FIBER"
0.4,5.9,1.0,0.3,41.3,124.4,1,1,0,1,BEVERAGES,42,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER"
2.0,19.9,10.3,0.7,196.6,870.8,0,1,0,1,SAUCES_SPREADS,38,"PRESERVATIVES,LOW_FIBER,HIGH_SODIUM"
5.7,22.0,18.2,2.3,439.3,346.0,1,0,0,2,BISCUITS_COOKIES,32,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER"
0.4,21.5,26.3,0.4,382.1,1249.2,1,1,0,4,SAUCES_SPREADS,0,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
4.2,35.9,28.1,1.6,488.5,79.4,0,0,0,1,CHOCOLATES_CONFECTIONERY,38,"HIGH_SUGAR,HIGH_FAT,LOW_FIBER,HIGH_CALORIE"
4.5,19.2,15.8,0.1,144.4,502.8,1,1,0,4,DAIRY_PRODUCTS,24,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
2.3,38.7,29.4,1.5,543.0,531.0,1,1,1,3,BISCUITS_COOKIES,0,"HIGH_SUGAR,HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
7.6,5.8,14.8,5.5,399.0,231.5,0,0,0,1,BISCUITS_COOKIES,64,NONE
0.2,2.9,0.1,0.7,6.8,91.8,0,0,0,0,BEVERAGES,68,LOW_FIBER
0.2,13.4,0.0,0.0,64.3,393.3,1,1,0,2,ENERGY_DRINKS,16,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER"
65.0,4.8,7.7,8.0,345.5,122.6,0,0,0,0,HEALTH_SUPPLEMENTS,100,NONE
57.9,5.8,8.6,2.5,419.3,458.6,0,1,0,1,HEALTH_SUPPLEMENTS,70,PRESERVATIVES
8.9,3.7,3.5,1.9,89.3,104.6,0,0,0,0,DAIRY_PRODUCTS,91,LOW_FIBER
9.4,7.9,3.0,10.5,369.4,303.2,0,0,0,0,BREAKFAST_CEREAL,86,NONE
5.5,5.4,12.4,2.9,309.5,636.5,1,0,1,1,FROZEN_FOODS,37,"TRANS_FAT,ARTIFICIAL_SWEETENER"
5.7,3.9,3.2,2.0,89.7,126.1,0,0,0,0,DAIRY_PRODUCTS,87,NONE
8.8,16.0,7.9,7.8,390.2,205.6,0,0,0,1,BREAKFAST_CEREAL,63,NONE
1.5,20.7,28.7,0.4,343.8,974.0,1,1,0,2,SAUCES_SPREADS,18,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM"
4.7,15.7,16.1,0.1,154.0,480.3,1,1,0,4,DAIRY_PRODUCTS,24,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
10.7,36.6,16.2,1.5,412.0,495.5,0,1,1,2,PROTEIN_BAR,1,"HIGH_SUGAR,TRANS_FAT,PRESERVATIVES,LOW_FIBER"
65.2,3.5,4.6,2.1,302.3,194.2,0,0,0,0,HEALTH_SUPPLEMENTS,98,NONE
16.9,13.4,13.9,5.1,400.7,274.9,1,1,0,2,PROTEIN_BAR,44,"ARTIFICIAL_SWEETENER,PRESERVATIVES"
1.6,19.5,14.3,0.4,275.0,621.8,0,1,0,2,SAUCES_SPREADS,36,"PRESERVATIVES,LOW_FIBER"
9.6,35.9,18.1,3.3,420.8,454.2,1,0,1,5,PROTEIN_BAR,0,"HIGH_SUGAR,HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,MANY_RISKY_INGREDIENTS"
5.5,10.2,9.8,6.3,415.0,269.0,0,0,0,0,BISCUITS_COOKIES,68,NONE
21.5,11.2,11.5,4.8,396.9,409.2,1,1,0,0,PROTEIN_BAR,53,"ARTIFICIAL_SWEETENER,PRESERVATIVES"
4.7,13.9,23.2,1.7,398.0,912.5,1,0,1,5,FROZEN_FOODS,0,"HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
0.5,14.6,0.2,0.0,57.4,127.9,1,1,0,3,BEVERAGES,19,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
3.1,6.6,20.9,1.4,477.3,1008.2,0,0,0,3,INSTANT_NOODLES_RTE,22,"HIGH_FAT,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
7.4,5.0,14.6,3.2,259.8,680.9,1,0,0,3,FROZEN_FOODS,59,"ARTIFICIAL_SWEETENER,MANY_RISKY_INGREDIENTS"
3.1,19.2,19.7,2.6,459.9,331.7,0,1,1,3,BISCUITS_COOKIES,9,"HIGH_FAT,TRANS_FAT,PRESERVATIVES,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
6.8,6.7,14.6,2.0,445.2,697.2,0,1,0,3,SNACKS,51,"PRESERVATIVES,MANY_RISKY_INGREDIENTS"
79.6,1.4,7.4,7.0,354.3,113.5,0,0,0,0,HEALTH_SUPPLEMENTS,97,NONE
14.3,8.1,6.1,9.0,350.7,322.6,0,0,0,0,BREAKFAST_CEREAL,82,NONE
3.1,4.3,6.4,0.2,143.1,330.9,0,0,0,1,SAUCES_SPREADS,70,LOW_FIBER
1.7,1.0,0.3,0.9,16.3,42.7,0,0,0,0,BEVERAGES,75,LOW_FIBER
4.1,61.8,30.8,0.3,537.4,121.6,0,1,0,4,CHOCOLATES_CONFECTIONERY,20,"HIGH_SUGAR,HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
64.5,3.9,7.3,2.5,362.8,279.1,0,0,0,0,HEALTH_SUPPLEMENTS,84,NONE
2.7,6.1,22.7,0.0,534.5,913.4,0,1,0,4,SNACKS,25,"HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
3.1,24.6,17.2,2.3,444.2,432.1,0,0,0,3,BISCUITS_COOKIES,24,"HIGH_SUGAR,MANY_RISKY_INGREDIENTS"
5.7,6.0,16.4,1.8,254.9,750.2,0,1,1,1,FROZEN_FOODS,30,"TRANS_FAT,PRESERVATIVES,LOW_FIBER"
60.4,2.2,6.3,7.8,325.0,148.1,0,0,0,0,HEALTH_SUPPLEMENTS,100,NONE
5.9,4.0,13.3,3.7,311.3,538.3,0,1,0,3,FROZEN_FOODS,67,"PRESERVATIVES,MANY_RISKY_INGREDIENTS"
75.8,2.3,6.9,6.5,371.4,168.7,0,0,0,0,HEALTH_SUPPLEMENTS,97,NONE
17.7,13.8,16.8,4.9,386.1,203.3,1,0,0,1,PROTEIN_BAR,46,ARTIFICIAL_SWEETENER
0.8,8.6,0.6,0.4,41.1,197.3,1,0,0,2,BEVERAGES,31,"ARTIFICIAL_SWEETENER,LOW_FIBER"
5.5,21.4,16.9,3.6,446.5,479.8,0,0,0,2,BISCUITS_COOKIES,44,HIGH_SUGAR
1.4,0.6,0.4,0.3,5.6,83.0,0,0,0,0,BEVERAGES,75,LOW_FIBER
16.7,22.0,12.9,2.6,405.9,412.4,1,1,1,3,HEALTH_SUPPLEMENTS,16,"HIGH_SUGAR,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,MANY_RISKY_INGREDIENTS"
13.4,23.7,24.6,2.7,414.1,536.7,1,1,0,3,PROTEIN_BAR,6,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,MANY_RISKY_INGREDIENTS"
71.5,3.1,3.9,4.9,373.6,200.0,0,0,0,0,HEALTH_SUPPLEMENTS,97,NONE
4.2,12.2,9.2,0.3,104.5,320.4,0,1,0,1,DAIRY_PRODUCTS,54,"PRESERVATIVES,LOW_FIBER"
0.3,10.6,0.0,0.0,61.2,289.3,0,1,0,3,ENERGY_DRINKS,22,"PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
11.7,4.7,8.6,7.1,399.4,349.2,0,0,0,1,SNACKS,86,NONE
3.7,7.4,25.3,0.8,511.6,868.8,1,1,0,4,SNACKS,17,"HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
21.2,12.3,15.6,2.4,401.4,478.5,1,1,0,3,HEALTH_SUPPLEMENTS,38,"ARTIFICIAL_SWEETENER,PRESERVATIVES,MANY_RISKY_INGREDIENTS"
6.0,12.4,9.3,0.9,136.5,208.1,0,1,0,0,DAIRY_PRODUCTS,60,"PRESERVATIVES,LOW_FIBER"
74.7,4.5,4.5,6.0,349.3,175.4,0,0,0,0,HEALTH_SUPPLEMENTS,100,NONE
11.5,2.5,8.5,4.2,332.2,404.3,0,0,0,0,INSTANT_NOODLES_RTE,89,NONE
3.9,31.0,24.1,1.8,481.1,398.1,1,1,0,4,BISCUITS_COOKIES,0,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
2.6,7.5,24.5,0.3,576.3,1001.0,1,1,0,6,SNACKS,3,"HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
5.5,6.3,14.5,2.4,457.3,518.6,0,0,0,2,SNACKS,56,HIGH_CALORIE
34.0,6.9,8.2,4.8,362.8,476.9,1,1,0,0,HEALTH_SUPPLEMENTS,68,"ARTIFICIAL_SWEETENER,PRESERVATIVES"
0.2,1.0,0.0,1.0,16.6,51.3,0,0,0,0,BEVERAGES,75,LOW_FIBER
0.2,1.7,0.5,0.1,7.0,46.6,0,0,0,0,BEVERAGES,75,LOW_FIBER
14.6,4.8,8.3,5.9,201.3,309.5,0,1,0,1,FROZEN_FOODS,83,PRESERVATIVES
2.7,38.1,27.2,1.3,486.8,425.8,1,1,1,4,BISCUITS_COOKIES,0,"HIGH_SUGAR,HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
